Name,IATA,Location,Latitude,Longitude,Country,TimeZone
Copenhagen Roskilde Airport,RKE,Copenhagen,55.585602,12.1314,DK,Europe/Copenhagen
Bornholm Airport,RNN,Rønne,55.06330108642578,14.759599685668944,DK,Europe/Copenhagen
Sønderborg Airport,SGD,Sønderborg,54.96440124511719,9.791729927062988,DK,Europe/Copenhagen
Sindal Airport,CNL,Sindal,57.503502,10.2294,DK,Europe/Copenhagen
Skrydstrup Air Base,SKS,Vojens,55.221048,9.26702,DK,Europe/Copenhagen
Skive Airport,SQW,Skive,56.550201,9.17298,DK,Europe/Copenhagen
Thisted Airport,TED,Thisted,57.06880187988281,8.705220222473145,DK,Europe/Copenhagen
Vágar Airport,FAE,Vágar,62.063256,-7.275782,FO,Atlantic/Faroe
Stauning Airport,STA,Skjern / Ringkøbing,55.990101,8.35391,DK,Europe/Copenhagen
Aalborg Airport,AAL,Aalborg,57.094763,9.84993,DK,Europe/Copenhagen
Luxembourg-Findel International Airport,LUX,Luxembourg,49.6233333,6.2044444,LU,Europe/Luxembourg
"Ålesund Airport, Vigra",AES,Ålesund,62.5625,6.1197,NO,Europe/Oslo
"Andøya Airport, Andenes",ANX,Andenes,69.292503,16.144199,NO,Europe/Oslo
Alta Airport,ALF,Alta,69.976097106934,23.371700286865,NO,Europe/Oslo
"Førde Airport, Bringeland",FDE,Førde,61.391102,5.75694,NO,Europe/Oslo
"Brønnøysund Airport, Brønnøy",BNN,Brønnøy,65.461098,12.2175,NO,Europe/Oslo
Bodø Airport,BOO,Bodø,67.269203,14.3653,NO,Europe/Oslo
"Bergen Airport, Flesland",BGO,Bergen,60.2934,5.21814,NO,Europe/Oslo
Båtsfjord Airport,BJF,Båtsfjord,70.60050201416,29.691400527954,NO,Europe/Oslo
Berlevåg Airport,BVG,Berlevåg,70.871399,29.034201,NO,Europe/Oslo
"Kristiansand Airport, Kjevik",KRS,Kjevik,58.204201,8.08537,NO,Europe/Oslo
Bardufoss Airport,BDU,Målselv,69.055801391602,18.540399551392,NO,Europe/Oslo
"Harstad/Narvik Airport, Evenes",EVE,Evenes,68.491302490234,16.678100585938,NO,Europe/Oslo
"Fagernes Airport, Leirin",VDB,Fagernes,61.015598,9.28806,NO,Europe/Oslo
Florø Airport,FRO,Florø,61.583599090576,5.0247201919556,NO,Europe/Oslo
"Oslo Airport, Gardermoen",OSL,Oslo,60.193901,11.1004,NO,Europe/Oslo
"Hamar Lufthavn, Stavsberg",HMR,Hamar,60.8181,11.068,NO,Europe/Oslo
"Haugesund Airport, Karmøy",HAU,Karmøy,59.345299,5.20836,NO,Europe/Oslo
Hammerfest Airport,HFT,Hammerfest,70.679702758789,23.668600082397,NO,Europe/Oslo
Hasvik Airport,HAA,Hasvik,70.486701965332,22.139699935913,NO,Europe/Oslo
"Honningsvåg Airport, Valan",HVG,Honningsvåg,71.009697,25.983601,NO,Europe/Oslo
"Kristiansund Airport, Kvernberget",KSU,Kvernberget,63.111801,7.82452,NO,Europe/Oslo
Gol Airport,GLL,Klanten flyplass,60.791066,9.048672,NO,Europe/Oslo
"Kirkenes Airport, Høybuktmoen",KKN,Kirkenes,69.7258,29.8913,NO,Europe/Oslo
Leknes Airport,LKN,Leknes,68.152496337891,13.609399795532,NO,Europe/Oslo
Mehamn Airport,MEH,Mehamn,71.02970123291,27.826700210571,NO,Europe/Oslo
"Molde Airport, Årø",MOL,Årø,62.744701,7.2625,NO,Europe/Oslo
"Mosjøen Airport, Kjærstad",MJF,Mosjøen,65.783997,13.2149,NO,Europe/Oslo
"Lakselv Airport, Banak",LKL,Lakselv,70.068802,24.973499,NO,Europe/Oslo
Namsos Airport,OSY,Namsos,64.472198,11.5786,NO,Europe/Oslo
Notodden Airport,NTB,Notodden,59.565071,9.213152,NO,Europe/Oslo
Ørland Airport,OLA,Ørland,63.69889831542969,9.604000091552734,NO,Europe/Oslo
"Ørsta-Volda Airport, Hovden",HOV,Ørsta,62.180000305176,6.0741000175476,NO,Europe/Oslo
"Mo i Rana Airport, Røssvoll",MQN,Mo i Rana,66.363899230957,14.301400184631,NO,Europe/Oslo
"Rørvik Airport, Ryum",RVK,Rørvik,64.838302612305,11.14610004425,NO,Europe/Oslo
Røros Airport,RRS,Røros,62.578399658203,11.342300415039,NO,Europe/Oslo
Røst Airport,RET,Røst,67.527802,12.1033,NO,Europe/Oslo
"Moss Airport, Rygge",RYG,Oslo,59.378817,10.785439,NO,Europe/Oslo
"Svalbard Airport, Longyear",LYR,Longyearbyen,78.246101379395,15.465600013733,NO,Arctic/Longyearbyen
"Sandane Airport, Anda",SDN,Sandane,61.830002,6.10583,NO,Europe/Oslo
"Sogndal Airport, Haukåsen",SOG,Sogndal,61.156101,7.13778,NO,Europe/Oslo
"Svolvær Airport, Helle",SVJ,Svolvær,68.243301,14.6692,NO,Europe/Oslo
"Stokmarknes Airport, Skagen",SKN,Hadsel,68.578827,15.033417,NO,Europe/Oslo
Skien Airport,SKE,Geiteryggen,59.185001,9.56694,NO,Europe/Oslo
"Stord Airport, Sørstokken",SRP,Leirvik,59.791901,5.34085,NO,Europe/Oslo
Sørkjosen Airport,SOJ,Sørkjosen,69.786796569824,20.959400177002,NO,Europe/Oslo
"Vardø Airport, Svartnes",VAW,Vardø,70.355400085449,31.044900894165,NO,Europe/Oslo
"Sandnessjøen Airport, Stokka",SSJ,Alstahaug,65.956802,12.4689,NO,Europe/Oslo
"Tromsø Airport, Langnes",TOS,Tromsø,69.683296,18.9189,NO,Europe/Oslo
"Sandefjord Airport, Torp",TRF,Torp,59.186699,10.2586,NO,Europe/Oslo
"Trondheim Airport, Værnes",TRD,Trondheim,63.457802,10.924,NO,Europe/Oslo
Vadsø Airport,VDS,Vadsø,70.065299987793,29.844699859619,NO,Europe/Oslo
Yan'an Nanniwan Airport,ENY,Yan'an (Baota),36.479413,109.464083,CN,Asia/Shanghai
"Stavanger Airport, Sola",SVG,Stavanger,58.876701,5.63778,NO,Europe/Oslo
Bydgoszcz Ignacy Jan Paderewski Airport,BZG,Bydgoszcz,53.096802,17.977699,PL,Europe/Warsaw
Częstochowa-Rudniki Airport,CZW,Rudniki,50.884716,19.201842,PL,Europe/Warsaw
Gdańsk Lech Wałęsa Airport,GDN,Gdańsk,54.377602,18.4662,PL,Europe/Warsaw
Kraków John Paul II International Airport,KRK,Balice,50.077702,19.7848,PL,Europe/Warsaw
Katowice Wojciech Korfanty International Airport,KTW,Ożarowice,50.476015,19.080705,PL,Europe/Warsaw
Lublin Airport,LUZ,Lublin,51.240278,22.713611,PL,Europe/Warsaw
Łódź Władysław Reymont Airport,LCJ,Łódź,51.7219009399,19.3980998993,PL,Europe/Warsaw
Modlin Airport,WMI,Warsaw,52.451099,20.6518,PL,Europe/Warsaw
Poznań-Ławica Airport,POZ,Poznań,52.421001,16.8263,PL,Europe/Warsaw
Radom Airport,RDO,Radom,51.389198,21.213301,PL,Europe/Warsaw
Rzeszów-Jasionka Airport,RZE,Jasionka,50.109791,22.024155,PL,Europe/Warsaw
"Szczecin-Goleniów ""Solidarność"" Airport",SZZ,Goleniow,53.584702,14.9022,PL,Europe/Warsaw
Olsztyn-Mazury Airport,SZY,Olsztyn,53.481899,20.9377,PL,Europe/Warsaw
Warsaw Chopin Airport,WAW,Warsaw,52.1656990051,20.9671001434,PL,Europe/Warsaw
Copernicus Wrocław Airport,WRO,Wrocław,51.103719,16.882096,PL,Europe/Warsaw
Zielona Góra-Babimost Airport,IEG,Babimost,52.1385002136,15.7986001968,PL,Europe/Warsaw
Erdenet Airport,ERT,Erdenet,48.9830555556,104.150555556,MN,Asia/Ulaanbaatar
Ronneby Airport,RNB,Ronneby,56.266701,15.265,SE,Europe/Stockholm
Gothenburg-Landvetter Airport,GOT,Gothenburg,57.662799835205,12.279800415039,SE,Europe/Stockholm
Jönköping Airport,JKG,Jönköping,57.757598876953125,14.068699836730955,SE,Europe/Stockholm
Lidköping-Hovby Airport,LDK,Lidköping,58.4655,13.1744,SE,Europe/Stockholm
Gothenburg City Airport,GSE,Gothenburg,57.7747,11.8704,SE,Europe/Stockholm
Skövde Airport,KVB,Skövde,58.456402,13.9727,SE,Europe/Stockholm
Trollhättan-Vänersborg Airport,THN,Trollhättan,58.31809997558594,12.345000267028809,SE,Europe/Stockholm
Karlskoga Airport,KSK,,59.345901,14.4959,SE,Europe/Stockholm
Mora Airport,MXX,Mora,60.957901,14.5114,SE,Europe/Stockholm
Stockholm Skavsta Airport,NYO,Nyköping,58.788601,16.912201,SE,Europe/Stockholm
Scandinavian Mountains Airport,SCR,Malung-Sälen,61.158393,12.842503,SE,Europe/Stockholm
Kristianstad Airport,KID,Kristianstad,55.92169952392578,14.08549976348877,SE,Europe/Stockholm
Oskarshamn Airport,OSK,,57.350498,16.497999,SE,Europe/Stockholm
Kalmar Airport,KLR,Kalmar,56.685501,16.2876,SE,Europe/Stockholm
Malmö Sturup Airport,MMX,Malmö,55.54833,13.35333,SE,Europe/Stockholm
Halmstad Airport,HAD,Halmstad,56.69110107421875,12.820199966430664,SE,Europe/Stockholm
Växjö Kronoberg Airport,VXO,Växjö,56.92910003662109,14.727999687194824,SE,Europe/Stockholm
Sveg Airport,EVG,Sveg,62.047798,14.4229,SE,Europe/Stockholm
Gällivare Airport,GEV,Gällivare,67.13240051269531,20.814599990844727,SE,Europe/Stockholm
Kramfors-Sollefteå Höga Kusten Airport,KRF,Nyland,63.048599,17.7689,SE,Europe/Stockholm
Lycksele Airport,LYC,Lycksele,64.548302,18.7162,SE,Europe/Stockholm
Sundsvall-Härnösand Airport,SDL,Sundsvall/ Härnösand,62.528099060058594,17.443899154663086,SE,Europe/Stockholm
Örnsköldsvik Airport,OER,Örnsköldsvik,63.40829849243164,18.989999771118164,SE,Europe/Stockholm
Kiruna Airport,KRN,Kiruna,67.821998596191,20.336799621582,SE,Europe/Stockholm
Skellefteå Airport,SFT,Skellefteå,64.62480163574219,21.07690048217773,SE,Europe/Stockholm
Umeå Airport,UME,Umeå,63.791801452637,20.282800674438,SE,Europe/Stockholm
Vilhelmina South Lapland Airport,VHM,Vilhelmina,64.579102,16.833599,SE,Europe/Stockholm
Arvidsjaur Airport,AJR,Arvidsjaur,65.59030151367188,19.28190040588379,SE,Europe/Stockholm
Söderhamn Airport,SOO,Söderhamn,61.261501,17.0991,SE,Europe/Stockholm
Åre Östersund Airport,OSD,Östersund,63.194135,14.500322,SE,Europe/Stockholm
Örebro Airport,ORB,Örebro,59.22370147705078,15.038000106811523,SE,Europe/Stockholm
Hagfors Airport,HFS,Råda,60.0201,13.5789,SE,Europe/Stockholm
Karlstad Airport,KSD,Karlstad,59.4446983337,13.3374004364,SE,Europe/Stockholm
Stockholm Västerås Airport,VST,Stockholm / Västerås,59.58940124511719,16.63360023498535,SE,Europe/Stockholm
Luleå Airport,LLA,Luleå,65.5438,22.122,SE,Europe/Stockholm
Stockholm-Arlanda Airport,ARN,Stockholm,59.64849,17.928829,SE,Europe/Stockholm
Stockholm-Bromma Airport,BMA,Stockholm,59.354400634765625,17.941699981689453,SE,Europe/Stockholm
Dala Airport,BLE,Borlange,60.422001,15.5152,SE,Europe/Stockholm
Hultsfred Airport,HLF,,57.525799,15.8233,SE,Europe/Stockholm
Gävle Sandviken Airport,GVX,Gävle / Sandviken,60.5933,16.951401,SE,Europe/Stockholm
Linköping City Airport,LPI,Linköping,58.4062004089,15.6805000305,SE,Europe/Stockholm
Norrköping Airport,NRK,Norrköping,58.58629989624024,16.250600814819336,SE,Europe/Stockholm
Torsby Airport,TYF,Torsby,60.1576,12.9913,SE,Europe/Stockholm
Eskilstuna Airport,EKT,Eskilstuna,59.351101,16.708401,SE,Europe/Stockholm
Visby Airport,VBY,Visby,57.662799835205,18.346200942993,SE,Europe/Stockholm
Västervik Airport,VVK,Västervik,57.779999,16.5236,SE,Europe/Stockholm
Ängelholm-Helsingborg Airport,AGH,Ängelholm,56.29610061645508,12.847100257873535,SE,Europe/Stockholm
Storuman Airport,SQO,Storuman,64.960899,17.6966,SE,Europe/Stockholm
Idre Airport,IDB,Idre,61.869701,12.6894,SE,Europe/Stockholm
Pajala Airport,PJA,,67.244569,23.074894,SE,Europe/Stockholm
Hemavan Airport,HMV,Hemavan,65.806099,15.0828,SE,Europe/Stockholm
Kombolcha Airport,DSE,Dessie,11.10992,39.72353,ET,Africa/Addis_Ababa
Geladi Airport,GLC,Geladi,6.984439849849999,46.4213981628,ET,Africa/Addis_Ababa
Shire Inda Selassie Airport,SHC,Shire Inda Selassie,14.075699,38.273592,ET,Africa/Addis_Ababa
Spangdahlem Air Base,SPM,Trier,49.976507,6.698413,DE,Europe/Berlin
Ramstein Air Base,RMS,Ramstein-Miesenbach,49.436901,7.60028,DE,Europe/Berlin
Fritzlar Army Airfield,FRZ,Fritzlar,51.1146,9.286,DE,Europe/Berlin
Kitzingen Airfield,KZG,Kitzingen,49.744293,10.207313,DE,Europe/Berlin
Nordholz Naval Airbase,FCN,Cuxhaven,53.767689,8.659201,DE,Europe/Berlin
Geilenkirchen Air Base,GKE,Geilenkirchen,50.9608,6.04242,DE,Europe/Berlin
Rostock-Laage Airport,RLG,Rostock,53.9182014465,12.2783002853,DE,Europe/Berlin
Schleswig Air Base,WBG,Jagel,54.459301,9.51633,DE,Europe/Berlin
Wiesbaden Army Airfield,WIE,Wiesbaden,50.049800872802734,8.325400352478027,DE,Europe/Berlin
Ingolstadt Manching Airport,IGS,Manching,48.7156982421875,11.534000396728516,DE,Europe/Berlin
Daugavpils International Airport,DGP,Daugavpils,55.944721,26.665001,LV,Europe/Riga
Liepāja International Airport,LPX,Liepāja,56.517502,21.096901,LV,Europe/Riga
Riga International Airport,RIX,Riga,56.923599,23.9711,LV,Europe/Riga
Ventspils International Airport,VNT,Ventspils,57.3578,21.544201,LV,Europe/Riga
Kaunas International Airport,KUN,Kaunas,54.96390151977539,24.084800720214844,LT,Europe/Vilnius
Palanga International Airport,PLQ,Palanga,55.97320175170898,21.093900680541992,LT,Europe/Vilnius
Panevėžys Air Base,PNV,Panevėžys,55.729400634765625,24.46080017089844,LT,Europe/Vilnius
Šiauliai International Airport,SQQ,Šiauliai,55.89390182495117,23.395000457763672,LT,Europe/Vilnius
Vilnius International Airport,VNO,Vilnius,54.634102,25.285801,LT,Europe/Vilnius
Ranger Municipal Airport,RGR,Ranger,32.4525985718,-98.682800293,US,America/Chicago
Alexander Bay Airport,ALJ,Alexander Bay,-28.575001,16.5333,ZA,Africa/Johannesburg
Aggeneys Airport,AGZ,Aggeneys,-29.281799,18.8139,ZA,Africa/Johannesburg
Alldays Airport,ADY,Alldays,-22.679001,29.0555,ZA,Africa/Johannesburg
Bisho Airport,BIY,Bisho,-32.897099,27.2791,ZA,Africa/Johannesburg
Bram Fischer International Airport,BFN,Bloemfontain,-29.092699,26.302401,ZA,Africa/Johannesburg
Bultfontein Airport,UTE,Bultfontein,-28.273369,26.135835,ZA,Africa/Johannesburg
Arathusa Safari Lodge Airport,ASS,Arathusa,-24.744165,31.522499,ZA,Africa/Johannesburg
Cradock Airport,CDO,Cradock,-32.1567001343,25.6455993652,ZA,Africa/Johannesburg
Cape Town International Airport,CPT,Cape Town,-33.9648017883,18.6016998291,ZA,Africa/Johannesburg
Mubatuba Airport,DUK,Mubatuba,-28.36840057373047,32.24810028076172,ZA,Africa/Johannesburg
Zulu Inyala Airport,PZL,Phinda,-27.84939956665039,32.30970001220703,ZA,Africa/Johannesburg
Ben Schoeman Airport,ELS,East London,-33.035599,27.825899,ZA,Africa/Johannesburg
Empangeni Airport,EMG,Empangeni,-28.71999931335449,31.88999938964844,ZA,Africa/Johannesburg
Ellisras Matimba Airport,ELL,Ellisras,-23.72669982910156,27.68829917907715,ZA,Africa/Johannesburg
Ficksburg Sentraoes Airport,FCB,Ficksburg,-28.82309913635254,27.908899307250977,ZA,Africa/Johannesburg
Grand Central Airport,GCJ,Midrand,-25.986299514799995,28.1401004791,ZA,Africa/Johannesburg
George Airport,GRJ,George,-34.0056,22.378902,ZA,Africa/Johannesburg
Giyani Airport,GIY,Giyani,-23.283300399780277,30.649999618530277,ZA,Africa/Johannesburg
Rand Airport,QRA,Johannesburg,-26.2425,28.151199,ZA,Africa/Johannesburg
Hluhluwe Airport,HLW,Hluhluwe,-28.0166049887,32.2751712799,ZA,Africa/Johannesburg
Harrismith Airport,HRS,Harrismith,-28.2351,29.106199,ZA,Africa/Johannesburg
Hoedspruit Air Force Base Airport,HDS,Hoedspruit,-24.3686008453,31.0487003326,ZA,Africa/Johannesburg
P C Pelser Airport,KXE,Klerksdorp,-26.871099,26.718,ZA,Africa/Johannesburg
Kimberley Airport,KIM,Kimberley,-28.802799224900003,24.7651996613,ZA,Africa/Johannesburg
Kruger Mpumalanga International Airport,MQP,Mpumalanga,-25.3831996918,31.1056003571,ZA,Africa/Johannesburg
Komatipoort Airport,KOF,Komatipoort,-25.44029998779297,31.93000030517578,ZA,Africa/Johannesburg
Johan Pienaar Airport,KMH,Kuruman,-27.45669937133789,23.411399841308597,ZA,Africa/Johannesburg
Kleinsee Airport,KLZ,Kleinsee,-29.6884002686,17.093999862700002,ZA,Africa/Johannesburg
Lanseria International Airport,HLA,Johannesburg,-25.938499,27.9261,ZA,Africa/Johannesburg
Lime Acres Finsch Mine Airport,LMR,Lime Acres,-28.36009979248047,23.43910026550293,ZA,Africa/Johannesburg
Londolozi Airport,LDZ,Londolozi,-24.7478,31.4743,ZA,Africa/Johannesburg
King Shaka International Airport,DUR,Durban,-29.6144444444,31.1197222222,ZA,Africa/Johannesburg
Lusikisiki Airport,LUJ,Lusikisiki,-31.36669921875,29.58329963684082,ZA,Africa/Johannesburg
Louis Trichardt Airport,LCD,Louis Trichardt,-23.061899185180664,29.86470031738281,ZA,Africa/Johannesburg
Langebaanweg Airport,SDB,Langebaanweg,-32.9688987732,18.1602993011,ZA,Africa/Johannesburg
Ladysmith Airport,LAY,Ladysmith,-28.5816993713,29.7497005463,ZA,Africa/Johannesburg
Malamala Airport,AAM,Malamala,-24.818099975585938,31.54459953308105,ZA,Africa/Johannesburg
Margate Airport,MGH,Margate,-30.8574008942,30.343000412,ZA,Africa/Johannesburg
Musina(Messina) Airport,MEZ,Musina,-22.355672,29.9862,ZA,Africa/Johannesburg
Mmabatho International Airport,MBD,Mafeking,-25.798400878900004,25.5480003357,ZA,Africa/Johannesburg
Mossel Bay Airport,MZY,Mossel Bay,-34.158746,22.055676,ZA,Africa/Johannesburg
Mkuze Airport,MZQ,Mkuze,-27.626100540161133,32.0443000793457,ZA,Africa/Johannesburg
Newcastle Airport,NCS,Newcastle,-27.7705993652,29.9769001007,ZA,Africa/Johannesburg
Ngala Airport,NGL,Ngala,-24.389,31.326,ZA,Africa/Johannesburg
Nelspruit Airport,NLP,Nelspruit,-25.5,30.9137992859,ZA,Africa/Johannesburg
Overberg Airport,OVG,Overberg,-34.563474,20.252438,ZA,Africa/Johannesburg
Oudtshoorn Airport,OUH,Oudtshoorn,-33.6069984436,22.188999176,ZA,Africa/Johannesburg
OR Tambo International Airport,JNB,Johannesburg,-26.1392,28.246,ZA,Africa/Johannesburg
Port Alfred Airport,AFD,Port Alfred,-33.555057,26.881656,ZA,Africa/Johannesburg
Chief Dawid Stuurman International Airport,PLZ,Gqeberha (Port Elizabeth),-33.984901,25.6173,ZA,Africa/Johannesburg
Plettenberg Bay Airport,PBZ,Plettenberg Bay,-34.08816,23.328723,ZA,Africa/Johannesburg
Hendrik Van Eck Airport,PHW,Phalaborwa,-23.9372005463,31.1553993225,ZA,Africa/Johannesburg
Port St Johns Airport,JOH,Port St Johns,-31.60612,29.52175,ZA,Africa/Johannesburg
Prieska Airport,PRK,Prieska,-29.6835994720459,22.77059936523437,ZA,Africa/Johannesburg
Pietermaritzburg Airport,PZB,Pietermaritzburg,-29.6490001678,30.3987007141,ZA,Africa/Johannesburg
Pilanesberg International Airport,NTY,Pilanesberg,-25.333799,27.173401,ZA,Africa/Johannesburg
Polokwane International Airport,PTG,Polokwane,-23.845269,29.458615,ZA,Africa/Johannesburg
Potchefstroom Airport,PCF,Potchefstroom,-26.670999527,27.0818996429,ZA,Africa/Johannesburg
Queenstown Airport,UTW,Queenstown,-31.92020034790039,26.882200241088867,ZA,Africa/Johannesburg
Richards Bay Airport,RCB,Richards Bay,-28.740999221800003,32.0920982361,ZA,Africa/Johannesburg
Reivilo Airport,RVO,Reivilo,-27.547199249267575,24.17250061035156,ZA,Africa/Johannesburg
Robertson Airport,ROD,Robertson,-33.812199,19.9028,ZA,Africa/Johannesburg
Springbok Airport,SBU,Springbok,-29.68930053710937,17.939599990844727,ZA,Africa/Johannesburg
Secunda Airport,ZEC,Secunda,-26.52409935,29.1700992584,ZA,Africa/Johannesburg
Sabi Sabi Airport,GSS,Belfast,-24.9473754342,31.4488477707,ZA,Africa/Johannesburg
Sishen Airport,SIS,Sishen,-27.6485996246,22.9993000031,ZA,Africa/Johannesburg
Skukuza Airport,SZK,Skukuza,-24.960899353,31.5886993408,ZA,Africa/Johannesburg
Thohoyandou Airport,THY,Thohoyandou,-23.07690048217773,30.38360023498535,ZA,Africa/Johannesburg
Thaba Nchu Tar Airport,TCU,Homeward,-29.317800521850582,26.822799682617188,ZA,Africa/Johannesburg
Tzaneen Airport,LTA,Tzaneen,-23.8243999481,30.3292999268,ZA,Africa/Johannesburg
Prince Mangosuthu Buthelezi Airport,ULD,Ulundi,-28.3206005096,31.4165000916,ZA,Africa/Johannesburg
Pierre Van Ryneveld Airport,UTN,Upington,-28.39909935,21.2602005005,ZA,Africa/Johannesburg
K. D. Matanzima Airport,UTT,Mthatha,-31.5463631849,28.6733551025,ZA,Africa/Johannesburg
Vryburg Airport,VRU,Vyrburg,-26.9824008942,24.7287998199,ZA,Africa/Johannesburg
Virginia Airport,VIR,Durban,-29.770599,31.058399,ZA,Africa/Johannesburg
Vredendal Airport,VRE,Vredendal,-31.641000747680664,18.5447998046875,ZA,Africa/Johannesburg
Vryheid Airport,VYD,Vryheid,-27.78689956665039,30.79640007019043,ZA,Africa/Johannesburg
Wonderboom Airport,PRY,Pretoria,-25.6539,28.224199,ZA,Africa/Johannesburg
Waterkloof Air Force Base,WKF,Pretoria,-25.8299999237,28.2224998474,ZA,Africa/Johannesburg
Welkom Airport,WEL,Welkom,-27.996825,26.663334,ZA,Africa/Johannesburg
P G Matante Intl,FRW,Francistown,-21.15914,27.468545,BW,Africa/Gaborone
Ghanzi Airport,GNZ,Ghanzi,-21.6924991607666,21.658100128173828,BW,Africa/Gaborone
Jwaneng Airport,JWA,Jwaneng,-24.602301,24.691,BW,Africa/Gaborone
Kasane Airport,BBK,Kasane,-17.832899,25.162399,BW,Africa/Gaborone
Khwai River Lodge Airport,KHW,Khwai River Lodge,-19.149999618530277,23.78300094604492,BW,Africa/Gaborone
Lobatse Airport,LOQ,Lobatse,-25.1981,25.7139,BW,Africa/Gaborone
Maun Airport,MUB,Maun,-19.97260093688965,23.431100845336918,BW,Africa/Gaborone
Orapa Airport,ORP,Orapa,-21.265901,25.319667,BW,Africa/Gaborone
Palapye Airport,QPH,Palapye,-22.564087,27.136745,BW,Africa/Gaborone
Sir Seretse Khama International Airport,GBE,Gaborone,-24.555201,25.9182,BW,Africa/Gaborone
Sua Pan Airport,SXN,Sowa,-20.5534,26.115801,BW,Africa/Gaborone
Selebi Phikwe Airport,PKW,Selebi Phikwe,-22.0583,27.8288,BW,Africa/Gaborone
Savuti Airport,SVT,Savuti,-18.518475,24.077687,BW,Africa/Gaborone
Shakawe Airport,SWX,Shakawe,-18.373899459838867,21.832599639892575,BW,Africa/Gaborone
Limpopo Valley Airport,TLD,Tuli Lodge,-22.1891994476,29.1268997192,BW,Africa/Gaborone
Tshabong Airport,TBY,Tshabong,-26.034524,22.401252,BW,Africa/Gaborone
Maya-Maya Airport,BZV,Brazzaville,-4.251699924468994,15.253000259399414,CG,Africa/Brazzaville
Djambala Airport,DJM,Djambala,-2.516883,14.754403,CG,Africa/Brazzaville
Kindamba Airport,KNJ,Kindamba,-3.749781,14.490264,CG,Africa/Brazzaville
Lague Airport,LCO,Lague,-2.450000047683716,14.532999992370604,CG,Africa/Brazzaville
Mouyondzi Airport,MUY,Mouyondzi,-4.01487398147583,13.96611213684082,CG,Africa/Brazzaville
Sibiti Airport,SIB,Sibiti,-3.683000087738037,13.350000381469728,CG,Africa/Brazzaville
Yokangassi Airport,NKY,Nkayi,-4.223077,13.286347,CG,Africa/Brazzaville
Zanaga Airport,ANJ,Zanaga,-2.85,13.817,CG,Africa/Brazzaville
Mossendjo Airport,MSX,Mossendjo,-2.950000047683716,12.699999809265137,CG,Africa/Brazzaville
Boundji Airport,BOE,Boundji,-1.03104,15.336009,CG,Africa/Brazzaville
Oyo Ollombo Airport,OLL,Oyo,-1.226666,15.91,CG,Africa/Brazzaville
Ewo Airport,EWO,Ewo,-0.8830000162124634,14.800000190734863,CG,Africa/Brazzaville
Gamboma Airport,GMM,Gamboma,-1.829403,15.885237,CG,Africa/Brazzaville
Impfondo Airport,ION,Impfondo,1.589968,18.046624,CG,Africa/Brazzaville
