SeatID,FlightID,SeatNumber,ClassID
6841,6543,B19,1
6842,96634,N36,5
6843,27960,R25,4
6844,83731,T45,4
6845,69278,A47,5
6846,71763,G41,4
6847,8636,A16,1
6848,44667,M17,4
6849,57870,M13,4
6850,17599,S19,3
6851,99567,P50,1
6852,93926,A9,5
6853,57878,X19,2
6854,37814,X34,2
6855,36452,H2,5
6856,65104,S3,1
6857,16793,Y44,1
6858,51735,L26,5
6859,79481,B8,4
6860,10954,F26,1
6861,60,S9,4
6862,6300,L9,3
6863,19233,B36,5
6864,75888,D19,4
6865,87211,N35,3
6866,30712,M3,1
6867,2270,N13,5
6868,79343,J13,5
6869,60693,S7,2
6870,68851,A21,2
6871,82020,Z48,1
6872,28866,D47,2
6873,90926,M13,4
6874,839,Y44,1
6875,19660,M43,4
6876,24641,D50,5
6877,72202,B20,4
6878,86816,C39,3
6879,1711,P1,3
6880,4937,P22,3
6881,72850,D36,2
6882,8448,X5,4
6883,7595,B50,1
6884,28625,F48,5
6885,68277,R12,3
6886,6152,H18,1
6887,81175,T30,3
6888,40399,G36,5
6889,30029,K48,2
6890,19685,D16,3
6891,40770,C37,1
6892,96055,L7,4
6893,74654,G39,5
6894,12721,F20,1
6895,21693,B4,4
6896,40691,B39,2
6897,92551,Y40,5
6898,92365,Z14,3
6899,13050,E22,2
6900,55973,G23,2
6901,22836,J43,3
6902,69082,X31,5
6903,87104,P25,1
6904,67968,B5,2
6905,30570,L2,5
6906,16961,G42,5
6907,84982,C45,2
6908,86020,D3,5
6909,34461,F11,3
6910,66460,W46,5
6911,617,X29,1
6912,55215,J8,4
6913,43696,M4,3
6914,56712,L49,2
6915,56179,P37,4
6916,15892,M14,1
6917,89136,G35,1
6918,80313,Y4,2
6919,4103,L8,2
6920,88894,X17,1
6921,38238,J26,5
6922,91988,C3,2
6923,39269,H24,1
6924,82438,W3,3
6925,93484,A24,4
6926,65253,G45,5
6927,72955,R1,1
6928,21056,P44,4
6929,67550,H47,2
6930,1134,Z18,3
6931,46089,M50,1
6932,63037,R48,4
6933,41211,F28,3
6934,27137,E23,3
6935,98752,B21,4
6936,21446,Y37,1
6937,71209,S43,2
6938,39653,B16,3
6939,48420,S28,1
6940,32057,B10,4
6941,7262,Y33,2
6942,29860,X33,2
6943,96748,L38,5
6944,80938,W15,3
6945,91704,T42,4
6946,90632,K49,2
6947,66870,A47,4
6948,8449,B39,1
6949,41317,Z7,2
6950,13885,F36,4
6951,25270,D29,4
6952,1643,N7,3
6953,50084,Y33,2
6954,7598,B11,3
6955,89547,J6,3
6956,94300,M50,5
6957,29844,W15,2
6958,11462,E29,3
6959,60199,P40,2
6960,90630,T32,1
6961,22298,A10,3
6962,74046,Y26,4
6963,81015,Y45,3
6964,43546,K7,3
6965,74339,G27,3
6966,89060,X14,2
6967,92141,Y48,4
6968,30548,Y1,1
6969,87487,X18,2
6970,94264,C27,4
6971,25124,N47,3
6972,66657,N10,1
6973,82421,W22,1
6974,86172,F24,2
6975,52012,E45,1
6976,74022,T43,1
6977,58195,S42,3
6978,99209,N32,5
6979,30912,M14,4
6980,91407,T34,3
6981,5899,H44,2
6982,75363,P24,5
6983,96967,N41,2
6984,64815,R12,1
6985,98614,L37,5
6986,17015,M27,4
6987,29216,W10,3
6988,10962,M6,1
6989,90344,C41,4
6990,7538,G47,4
6991,41813,A13,2
6992,90834,C49,4
6993,98324,K12,4
6994,44903,N21,1
6995,38947,A43,2
6996,69116,N9,3
6997,79121,G12,2
6998,2790,C1,4
6999,53067,G47,4
7000,61256,M16,5
7001,89216,G37,2
7002,71778,J37,2
7003,21348,F13,5
7004,11055,E43,1
7005,28119,R20,2
7006,86052,A48,1
7007,88052,A29,5
7008,82911,B35,1
7009,84832,C44,1
7010,73221,A44,4
7011,78034,E18,3
7012,46147,W8,3
7013,47677,S46,4
7014,72443,E34,1
7015,28714,K9,4
7016,30984,S42,3
7017,33330,G1,2
7018,87107,N10,3
7019,59924,W25,1
7020,46405,A9,3
7021,55777,E11,1
7022,39434,G48,3
7023,28170,R31,3
7024,78550,Z5,1
7025,91768,Z19,4
7026,91435,S35,1
7027,98792,Y6,1
7028,20390,E46,3
7029,85324,C4,4
7030,71585,L16,1
7031,37645,Z49,3
7032,38835,J23,4
7033,40758,N7,1
7034,54662,W23,3
7035,46286,G49,5
7036,11581,S19,3
7037,77219,K26,3
7038,37579,M30,5
7039,73812,W14,2
7040,11938,Z28,2
7041,23775,D11,5
7042,56965,E1,5
7043,28670,L39,3
7044,79998,N33,2
7045,26168,A7,5
7046,12715,T47,5
7047,73176,H35,3
7048,66867,G11,5
7049,81231,T36,4
7050,27432,T24,1
7051,39501,A48,4
7052,80615,W16,3
7053,87048,A28,2
7054,20729,C33,5
7055,22122,N20,4
7056,3207,T36,3
7057,35767,N36,1
7058,92240,X21,3
7059,78791,K29,4
7060,587,H39,2
7061,38435,X29,3
7062,1960,D6,4
7063,50013,Y22,1
7064,40029,M3,2
7065,10175,S22,4
7066,17653,L40,3
7067,13432,S36,5
7068,51409,D35,5
7069,75546,D17,1
7070,96643,R23,5
7071,44524,T46,4
7072,24963,W28,3
7073,15253,F20,3
7074,44299,P33,1
7075,31275,P1,1
7076,89701,R49,2
7077,71009,B50,3
7078,78088,M3,3
7079,53792,T49,2
7080,33430,P30,4
7081,63874,B2,5
7082,86400,W39,2
7083,78164,J46,5
7084,30496,N9,5
7085,89193,Y34,1
7086,65390,A49,1
7087,10106,L39,3
7088,3413,Y50,3
7089,565,L48,4
7090,22328,C12,4
7091,55969,W46,3
7092,85470,K15,3
7093,42962,A24,3
7094,10889,Y30,4
7095,71954,A31,5
7096,85130,D41,4
7097,98297,N39,3
7098,74807,Y37,4
7099,23587,T38,3
7100,6347,K16,3
7101,81208,H32,1
7102,32371,R28,5
7103,28031,E31,1
7104,97246,B32,2
7105,48358,K42,5
7106,15702,E18,3
7107,53904,P2,2
7108,13042,Z5,2
7109,58235,X44,5
7110,7226,T20,5
7111,90978,T39,1
7112,99923,J22,5
7113,11032,P31,3
7114,38227,H36,2
7115,64006,X49,1
7116,24251,R34,2
7117,10507,E13,1
7118,39233,A26,3
7119,39126,G9,5
7120,9355,B8,1
7121,80853,S16,5
7122,88944,J41,4
7123,80331,A45,2
7124,82786,H15,1
7125,51895,D17,2
7126,16482,N8,3
7127,4939,D46,3
7128,6577,H30,1
7129,47108,K15,1
7130,35554,L15,1
7131,19045,X33,2
7132,28375,C12,3
7133,55713,K27,3
7134,25010,Y13,2
7135,87517,K9,2
7136,10019,P40,4
7137,9625,J26,5
7138,6238,E12,5
7139,59316,E37,3
7140,7733,D26,3
7141,99358,P20,4
7142,88317,P26,5
7143,75765,H40,4
7144,13784,Y38,2
7145,78143,Z38,2
7146,95432,T38,5
7147,83250,S42,5
7148,61826,E15,2
7149,63720,N15,1
7150,75173,K26,2
7151,41453,M34,2
7152,57368,N35,4
7153,61213,Z32,3
7154,19346,N14,3
7155,48047,J32,1
7156,58030,L35,3
7157,62973,W26,4
7158,63060,A27,3
7159,56379,Y31,1
7160,74960,X18,2
7161,78607,X22,1
7162,44301,M42,2
7163,25995,W20,1
7164,88737,N33,5
7165,20018,L19,3
7166,41081,W20,3
7167,31257,R8,4
7168,36840,X21,5
7169,77890,Y32,4
7170,96487,H33,1
7171,12905,H32,1
7172,47641,A4,1
7173,99524,E29,2
7174,32630,E3,2
7175,23680,X16,5
7176,66216,N49,3
7177,68564,G8,3
7178,35140,C14,3
7179,30381,G50,5
7180,2919,K8,4
7181,54685,B37,3
7182,54190,B43,4
7183,4838,W19,4
7184,6763,L21,1
7185,59032,Z42,3
7186,34676,N19,1
7187,45711,L25,1
7188,66647,A1,5
7189,70707,E45,1
7190,66992,P16,4
7191,72237,P46,3
7192,16937,X18,2
7193,61957,B44,2
7194,64929,Z6,3
7195,46252,B2,5
7196,82733,S27,4
7197,21993,S18,3
7198,12836,H7,3
7199,31147,H45,3
7200,9578,P28,3
7201,48697,R36,4
7202,77478,P41,4
7203,20077,S47,4
7204,60054,Z42,4
7205,27756,X45,2
7206,23867,P8,5
7207,24935,X32,1
7208,9412,E10,3
7209,70585,M18,3
7210,32826,L30,4
7211,57340,A12,4
7212,72261,G44,5
7213,64969,B10,5
7214,68262,W7,2
7215,55433,W24,1
7216,83769,S2,5
7217,80165,E50,3
7218,36789,X10,2
7219,77346,P31,1
7220,47948,G32,1
7221,82293,C8,1
7222,49576,F1,3
7223,38067,M26,3
7224,89100,P38,3
7225,39388,F50,3
7226,38941,Y35,3
7227,7531,M9,1
7228,43095,B10,4
7229,66664,G15,4
7230,14795,P12,3
7231,19026,K37,4
7232,74114,G34,1
7233,75599,F22,2
7234,42176,H37,2
7235,48048,J47,1
7236,15532,C40,4
7237,6982,G47,4
7238,71831,N21,1
7239,11417,Z25,4
7240,35554,D22,5
7241,96168,E37,3
7242,82273,B35,2
7243,74783,N35,4
7244,26901,L30,5
7245,22722,X40,1
7246,71506,X4,2
7247,55411,E31,4
7248,98471,B39,4
7249,94909,R33,5
7250,86513,L47,2
7251,18833,K14,1
7252,5188,A4,2
7253,81820,R18,4
7254,99731,W29,1
7255,48411,B11,2
7256,90106,F19,5
7257,93355,K19,3
7258,44802,K50,2
7259,15760,K31,1
7260,91904,R11,4
7261,45804,N47,3
7262,20376,T32,2
7263,2137,G7,5
7264,85247,K22,4
7265,89152,A39,5
7266,87974,D31,1
7267,28144,T7,5
7268,43297,H49,3
7269,73363,H24,5
7270,86399,S31,2
7271,72326,J18,2
7272,57040,P25,3
7273,87698,W33,2
7274,41018,M17,3
7275,5409,K19,4
7276,96514,D23,1
7277,72911,E22,2
7278,64023,M45,5
7279,6764,L11,2
7280,5322,H20,2
7281,90157,Y42,3
7282,55325,M4,3
7283,18220,M12,5
7284,59304,D32,1
7285,91298,D1,5
7286,34038,P27,4
7287,78022,G36,4
7288,24317,W27,2
7289,74860,D21,4
7290,81138,E38,2
7291,82428,J48,4
7292,80522,G17,1
7293,28398,B11,5
7294,53699,H35,4
7295,68724,W38,2
7296,61851,N22,3
7297,3694,L25,2
7298,1719,D27,2
7299,60319,H32,5
7300,16622,B25,3
7301,47856,H11,2
7302,25143,N36,5
7303,49603,H7,5
7304,57098,W41,5
7305,94226,D45,2
7306,93264,N5,4
7307,98577,Y35,4
7308,85139,L27,1
7309,32320,S23,3
7310,28386,D38,3
7311,39056,J9,1
7312,15850,W48,3
7313,90208,L8,5
7314,96922,X18,1
7315,53949,E38,5
7316,84865,Z4,4
7317,79701,Z18,1
7318,28708,L12,2
7319,631,Z1,1
7320,9571,W15,2
7321,22691,H10,4
7322,96803,X7,4
7323,9146,B2,5
7324,7726,R1,5
7325,55106,S34,3
7326,76458,Z3,2
7327,81935,H22,5
7328,84416,E50,3
7329,57645,Y2,1
7330,52424,J26,3
7331,89874,S44,4
7332,80607,C23,1
7333,67342,N41,2
7334,85184,R21,3
7335,78318,X25,4
7336,68878,A10,5
7337,55151,N11,3
7338,73057,R41,2
7339,29945,K2,4
7340,17070,E28,5
7341,51987,G47,1
7342,24189,N10,5
7343,16816,M37,4
7344,26697,S36,1
7345,62022,M45,4
7346,83729,L48,1
7347,6818,J46,4
7348,3155,D20,5
7349,99416,X39,5
7350,69274,W17,4
7351,23633,L27,1
7352,2464,H49,1
7353,24789,Z38,5
7354,59289,Y50,4
7355,85493,Z16,4
7356,58144,E5,4
7357,22277,J25,4
7358,31689,D8,3
7359,38030,S21,4
7360,97330,B41,1
7361,55022,N11,3
7362,62584,F2,5
7363,94381,N29,1
7364,14243,H25,5
7365,16488,A10,2
7366,2719,E39,2
7367,63085,M7,5
7368,11245,D4,3
7369,12106,P19,3
7370,16649,Y3,1
7371,69667,Y27,5
7372,39157,T1,1
7373,83552,D13,4
7374,40195,H2,3
7375,90659,K43,3
7376,92073,W35,2
7377,37651,T14,5
7378,16740,A20,5
7379,47504,B34,2
7380,26790,Z2,3
7381,43250,P1,2
7382,8381,E8,3
7383,73145,P9,3
7384,47684,T49,1
7385,59177,G20,5
7386,46489,M39,1
7387,49543,T22,5
7388,34003,Y1,3
7389,91487,X13,2
7390,60556,H22,2
7391,36363,L17,2
7392,20215,W33,1
7393,27378,L27,5
7394,38402,D13,3
7395,37306,G6,1
7396,49827,P1,2
7397,84926,X17,3
7398,44586,H49,2
7399,66145,M16,3
7400,58217,F10,2
7401,31650,E20,4
7402,76780,M9,4
7403,85676,B27,1
7404,48105,H10,2
7405,52905,Y36,3
7406,88247,L42,5
7407,77044,R32,3
7408,40757,C49,5
7409,76847,X45,2
7410,61592,G2,3
7411,94341,M27,2
7412,77979,G34,2
7413,33057,J23,3
7414,44541,Y47,2
7415,90239,A33,5
7416,71781,A28,5
7417,28652,A7,5
7418,46052,E24,5
7419,1305,W17,4
7420,35912,F47,4
7421,85129,K49,3
7422,26019,S46,4
7423,9609,A32,3
7424,86095,C10,5
7425,53015,X35,1
7426,28229,E34,5
7427,19,P38,2
7428,48728,B5,4
7429,93438,K10,3
7430,54990,M5,4
7431,42352,A4,5
7432,217,H21,1
7433,66062,W37,2
7434,41423,R33,2
7435,59783,S15,3
7436,6117,N31,4
7437,81048,L20,2
7438,56149,L26,1
7439,14458,P10,5
7440,94144,Y44,2
7441,99123,M15,2
7442,84810,D7,2
7443,91951,W16,1
7444,86204,R43,4
7445,7187,P22,4
7446,84334,L34,4
7447,53015,C40,3
7448,73380,Z19,5
7449,67355,E12,2
7450,33863,C20,4
7451,61574,Y38,5
7452,92807,G4,1
7453,98092,E6,2
7454,77426,E48,1
7455,20166,Z28,2
7456,27974,Y38,2
7457,89197,J13,1
7458,22415,J26,5
7459,91766,D10,2
7460,98742,Y18,1
7461,5683,Y23,1
7462,19610,N38,5
7463,4011,B43,5
7464,27728,X30,3
7465,91772,M42,2
7466,2510,K19,2
7467,46089,A2,3
7468,80260,P30,3
7469,69196,A26,5
7470,91970,J40,3
7471,99298,B31,3
7472,8131,D34,1
7473,14539,C1,3
7474,58832,P25,4
7475,8733,T1,1
7476,35277,C4,3
7477,20109,E45,3
7478,53428,T27,3
7479,12807,Z32,3
7480,649,T14,5
7481,56013,T15,2
7482,4206,Y12,5
7483,96842,R3,4
7484,14710,R30,5
7485,79647,B16,3
7486,19215,G22,3
7487,58189,A32,2
7488,2491,E33,5
7489,44305,E44,1
7490,6225,E26,2
7491,35138,B49,4
7492,61148,Z48,3
7493,70467,E21,4
7494,42990,M31,3
7495,96292,W36,2
7496,24312,Z43,2
7497,30192,J40,1
7498,75121,F21,2
7499,1983,H49,2
7500,74387,H11,1
7501,44668,W7,5
7502,39651,C10,2
7503,74623,F23,3
7504,35296,B23,3
7505,12481,H25,5
7506,81738,P12,2
7507,32873,H11,4
7508,34538,A3,1
7509,52823,G2,5
7510,32789,M13,4
7511,35775,D15,3
7512,5989,J20,2
7513,90526,D41,5
7514,32052,J49,1
7515,39492,M44,4
7516,24159,J47,2
7517,42245,F32,2
7518,46858,E7,3
7519,93959,T2,1
7520,74583,E27,5
7521,90784,P25,4
7522,29668,A29,3
7523,55028,L25,2
7524,40783,R11,1
7525,26404,Z8,2
7526,21997,S29,5
7527,28555,H38,4
7528,94621,R22,2
7529,83301,P5,5
7530,69116,D39,5
7531,29225,K48,4
7532,60843,G23,2
7533,85919,R44,1
7534,16303,Y4,5
7535,27004,L9,1
7536,90240,D34,2
7537,91361,M47,3
7538,30444,J9,5
7539,11297,R30,5
7540,53187,J9,4
7541,90846,B46,3
7542,97746,E44,3
7543,18911,T49,1
7544,75069,Z24,5
7545,44275,K30,1
7546,15210,W25,3
7547,85699,D12,2
7548,48783,G49,1
7549,48813,N21,5
7550,78420,L11,1
7551,79020,B6,3
7552,44567,C6,1
7553,78345,M23,5
7554,11540,A6,3
7555,29655,A6,4
7556,91247,L27,4
7557,38014,D25,4
7558,88975,B9,2
7559,19865,M43,3
7560,50109,F44,3
7561,90603,W3,4
7562,62548,R3,5
7563,1063,J8,1
7564,70289,A48,5
7565,95441,S1,5
7566,9646,G49,3
7567,77073,G12,3
7568,65403,F26,2
7569,72354,X14,1
7570,95182,X14,2
7571,91659,L15,2
7572,45913,A23,4
7573,43212,Z17,3
7574,66961,F29,3
7575,53895,M24,1
7576,63651,L38,4
7577,5082,N29,4
7578,65116,H4,5
7579,51161,M39,5
7580,99499,E25,4
7581,45867,K17,3
7582,52886,E50,4
7583,92722,G17,2
7584,68742,F26,1
7585,88332,M19,3
7586,1411,F19,5
7587,73523,E44,3
7588,95396,X39,3
7589,31147,N9,4
7590,55941,H10,2
7591,88948,L3,4
7592,68900,C27,4
7593,10100,C36,2
7594,78568,Z20,2
7595,37607,M2,4
7596,46587,T37,2
7597,5792,Z16,2
7598,19270,C2,1
7599,32148,F12,1
7600,36569,W14,1
7601,79932,N10,5
7602,63973,Z25,2
7603,21935,K44,4
7604,72359,B34,1
7605,75694,J34,2
7606,94282,N1,4
7607,33559,X45,2
7608,2866,B24,3
7609,44256,F30,4
7610,430,D5,4
7611,71053,P48,4
7612,41300,D21,5
7613,90765,K43,3
7614,14056,L14,5
7615,40464,A7,3
7616,20339,M44,4
7617,10927,T46,4
7618,31767,P28,2
7619,79209,J49,4
7620,15568,L26,2
7621,38679,J7,5
7622,9274,M10,4
7623,18325,J42,3
7624,36072,R50,4
7625,5631,L17,3
7626,47173,R1,1
7627,14223,P35,3
7628,9563,J1,1
7629,46111,C20,1
7630,34967,R29,4
7631,81963,H43,5
7632,65053,H15,4
7633,55913,B39,3
7634,31915,J24,3
7635,18085,A35,4
7636,54295,T34,1
7637,1369,D47,1
7638,12610,Y37,2
7639,90733,M43,5
7640,7953,B45,4
7641,11109,A6,1
7642,93055,L22,1
7643,74188,F20,5
7644,48672,R2,2
7645,25632,D4,2
7646,83779,T6,5
7647,18285,S2,3
7648,71648,N16,4
7649,45190,A19,4
7650,16317,F26,5
7651,3156,E33,4
7652,98607,T35,4
7653,47536,B15,4
7654,61051,N32,1
7655,17011,D20,1
7656,82942,L42,2
7657,22428,K19,5
7658,16793,F33,3
7659,69594,J31,2
7660,19046,C32,5
7661,27757,E12,4
7662,28217,F22,2
7663,39934,P2,5
7664,11782,C50,5
7665,32081,P7,2
7666,68155,K43,3
7667,27654,H15,5
7668,55682,T8,2
7669,92256,X45,3
7670,61550,E25,5
7671,68816,H33,3
7672,87846,J36,1
7673,12805,Y9,1
7674,18965,F44,1
7675,18640,P44,1
7676,62925,R15,2
7677,30007,H11,3
7678,33649,T15,1
7679,54431,S46,2
7680,68352,Y19,1
7681,11078,S1,4
7682,87085,A48,2
7683,35749,A3,4
7684,45756,L16,5
7685,97365,X32,1
7686,20347,Y35,2
7687,27653,F39,1
7688,46089,X4,3
7689,66483,G4,4
7690,37240,D3,1
7691,25857,S23,5
7692,35064,G25,3
7693,39533,K18,4
7694,25491,Y19,5
7695,40833,B31,4
7696,46723,L42,3
7697,26344,P36,4
7698,45134,E23,3
7699,70918,E8,5
7700,95863,M27,3
7701,94434,Y6,5
7702,49,X16,5
7703,5923,P50,2
7704,58018,X1,2
7705,1073,B9,5
7706,51812,F1,1
7707,81948,D40,2
7708,19446,N49,2
7709,36258,C6,4
7710,8418,S33,3
7711,35879,P14,2
7712,144,W49,4
7713,66598,R24,4
7714,52133,J34,3
7715,53801,M16,5
7716,72139,K24,5
7717,87306,F23,2
7718,31920,D13,1
7719,37743,B2,3
7720,42109,A38,2
7721,72685,T27,3
7722,50188,W33,1
7723,97548,Z29,1
7724,39631,Z43,4
7725,71585,A24,3
7726,10799,E39,4
7727,56096,T48,5
7728,19394,D32,2
7729,49926,N50,5
7730,50196,W2,2
7731,33182,Z41,1
7732,40550,R13,4
7733,23839,A47,3
7734,40086,K47,3
7735,29721,C33,2
7736,87017,X47,5
7737,57961,S37,4
7738,65562,L43,2
7739,23309,C30,5
7740,17256,T28,1
7741,61101,X13,3
7742,15859,F12,4
7743,87940,D14,2
7744,34364,C24,2
7745,2944,M18,3
7746,11370,E44,3
7747,79513,E29,3
7748,57645,N50,1
7749,56392,C25,4
7750,27400,K23,2
7751,11720,G29,2
7752,44536,E35,1
7753,99620,N22,5
7754,72999,G15,5
7755,57761,H2,4
7756,78807,G3,5
7757,70670,D14,3
7758,32659,F11,2
7759,39731,J28,2
7760,93921,F22,4
7761,8653,J50,2
7762,41500,D31,3
7763,10381,F50,2
7764,80938,C13,2
7765,47549,C43,3
7766,14061,C25,1
7767,73862,N5,5
7768,71118,N15,3
7769,32313,H29,5
7770,9139,Z14,3
7771,77064,F1,3
7772,38693,S31,5
7773,456,Y34,2
7774,65094,M24,3
7775,21288,C13,2
7776,32179,J45,5
7777,98906,N3,5
7778,30796,P43,1
7779,50619,R47,2
7780,43012,R28,2
7781,97943,K20,3
7782,98121,X27,2
7783,93139,S24,5
7784,32372,Y25,3
7785,47583,W11,1
7786,25585,Y11,3
7787,35997,P2,2
7788,44402,Y37,1
7789,59567,W9,2
7790,60945,G22,3
7791,96856,C40,5
7792,13796,H36,1
7793,24533,H25,3
7794,15986,J26,5
7795,99372,X25,1
7796,4401,F42,5
7797,82192,L24,3
7798,8373,E46,2
7799,55194,P9,4
7800,37534,C4,2
7801,29363,J16,3
7802,48126,N28,4
7803,21872,F3,1
7804,14401,T2,2
7805,73752,T15,2
7806,97316,J36,2
7807,20571,S15,3
7808,94116,G40,4
7809,61566,N2,2
7810,59165,B41,5
7811,97327,W19,5
7812,69470,F48,1
7813,15901,B17,4
7814,31623,E7,4
7815,30210,G48,5
7816,66631,F3,4
7817,65921,F38,5
7818,60823,M20,1
7819,98804,N6,2
7820,22419,F30,4
7821,27101,D3,3
7822,3,Z18,2
7823,25102,R14,1
7824,33733,G43,1
7825,84781,D1,2
7826,62835,Y42,5
7827,48720,Y47,2
7828,2519,K19,5
7829,53669,Y5,5
7830,90587,H39,4
7831,78157,G4,2
7832,63650,W18,2
7833,14928,K50,1
7834,7590,T14,2
7835,56791,A27,5
7836,38172,T24,4
7837,49157,W3,3
7838,86035,T18,3
7839,24452,D42,1
7840,1774,P34,3
7841,42887,F49,5
7842,33496,K48,4
7843,34716,A8,2
7844,54666,E50,4
7845,90208,D30,1
7846,99440,D46,1
7847,91879,T39,2
7848,66614,N27,4
7849,87353,K42,4
7850,72231,T42,1
7851,55568,W1,2
7852,68771,G15,3
7853,51732,N19,5
7854,22042,R24,2
7855,43080,D24,5
7856,50165,H43,4
7857,1339,H50,2
7858,2361,E14,1
7859,47956,J40,3
7860,87459,J22,1
7861,96021,P30,2
7862,78240,Y19,5
7863,48768,C46,2
7864,96383,F34,2
7865,52363,C24,3
7866,86308,Y22,3
7867,32209,P40,1
7868,51738,Y5,5
7869,80432,N9,3
7870,24124,G19,3
7871,94075,L40,3
7872,1193,C50,2
7873,45641,Y29,2
7874,92084,A1,4
7875,85100,N29,2
7876,87496,F18,5
7877,80899,L12,5
7878,2134,B10,5
7879,42670,A10,3
7880,65410,T15,5
7881,27355,P29,1
7882,90863,H43,4
7883,34941,Y16,4
7884,1831,A43,4
7885,62536,S25,3
7886,82139,D36,5
7887,4675,H32,1
7888,30052,M18,1
7889,17202,C22,5
7890,88220,W13,2
7891,32342,T43,5
7892,44760,F38,1
7893,5946,A14,2
7894,55481,Z29,3
7895,95990,E23,5
7896,22498,D1,3
7897,8481,E14,1
7898,933,M27,1
7899,52865,C27,2
7900,39683,C41,3
7901,17845,L32,3
7902,54324,N14,1
7903,44627,C7,3
7904,17550,A29,5
7905,50841,X1,2
7906,2588,C50,2
7907,78210,E5,5
7908,41276,T10,3
7909,68514,Y20,4
7910,21875,W3,2
7911,16472,Z28,3
7912,94195,G35,2
7913,17494,M42,5
7914,14527,G42,1
7915,5101,E40,2
7916,47553,B40,4
7917,72000,K24,5
7918,70527,P17,1
7919,23946,X49,2
7920,36498,D44,2
7921,36960,H27,1
7922,14100,E10,2
7923,35878,B1,4
7924,46147,Y32,3
7925,1242,J33,3
7926,27965,D20,2
7927,2951,G26,1
7928,76382,A26,4
7929,15452,L2,3
7930,43107,M21,5
7931,19387,X5,2
7932,18458,G28,3
7933,1326,K21,1
7934,57209,N30,3
7935,98555,L14,1
7936,57454,W18,3
7937,26708,A1,1
7938,79526,J9,1
7939,18891,H6,3
7940,65448,E49,4
7941,8976,K11,2
7942,89708,B10,4
7943,66817,S26,3
7944,78259,C37,3
7945,7346,E31,1
7946,72240,R37,2
7947,56343,Z42,5
7948,15962,W29,2
7949,27174,R45,3
7950,24946,A17,1
7951,74236,Z5,5
7952,42906,P22,3
7953,24858,Z1,2
7954,80771,A19,5
7955,39518,W43,4
7956,8894,W30,1
7957,81579,C23,5
7958,21175,P30,5
7959,49911,C1,3
7960,99626,H16,4
7961,31501,A38,5
7962,74795,B38,2
7963,54094,H32,1
7964,64964,S36,4
7965,76922,A18,4
7966,47248,D19,3
7967,84724,E47,3
7968,54020,D1,2
7969,57528,B25,5
7970,4541,S43,5
7971,20650,H49,3
7972,2956,T44,2
7973,55227,S23,1
7974,45664,F30,5
7975,14003,J45,2
7976,6142,M42,4
7977,92412,A27,4
7978,23108,R30,5
7979,94454,S40,3
7980,46005,P20,1
7981,11979,R26,3
7982,5250,F13,4
7983,40822,T40,4
7984,79784,K13,3
7985,53221,A28,1
7986,39026,N7,2
7987,58676,C30,3
7988,60224,F11,3
7989,3564,G7,1
7990,48934,K31,1
7991,70728,N36,1
7992,80847,A3,5
7993,68394,T36,1
7994,54988,N23,2
7995,75087,K7,3
7996,58931,T7,4
7997,98396,S11,1
7998,51057,H1,5
7999,54270,S38,1
8000,65686,C42,2
8001,95207,Y22,1
8002,95725,Z39,3
8003,42067,E22,5
8004,89824,W28,1
8005,80361,D46,5
8006,51517,B50,5
8007,96858,Y28,5
8008,36222,K10,2
8009,60205,D27,4
8010,55305,W4,4
8011,28829,T14,1
8012,795,H16,2
8013,73698,N34,1
8014,21035,G21,2
8015,97268,J23,2
8016,18393,X30,1
8017,94050,E16,3
8018,50631,T11,2
8019,1130,A22,1
8020,44958,R41,5
8021,90196,T48,2
8022,74263,R28,5
8023,46417,Y49,5
8024,11262,B27,1
8025,5760,B31,2
8026,41954,A42,2
8027,9513,X28,5
8028,53673,P25,4
8029,44038,S17,1
8030,9692,M23,4
8031,55263,E37,3
8032,15469,D24,5
8033,55624,Z37,3
8034,92975,T50,3
8035,41836,X42,5
8036,48876,H32,2
8037,54664,L35,1
8038,18289,D42,2
8039,38986,B1,1
8040,65997,J46,5
8041,13091,S5,3
8042,57531,G23,1
8043,57332,H10,1
8044,17552,A17,2
8045,42565,S14,1
8046,54478,K29,3
8047,3421,D19,5
8048,46443,A27,5
8049,48626,L45,5
8050,88980,S26,1
8051,18389,G42,3
8052,57491,H33,2
8053,24861,E39,2
8054,7163,F47,4
8055,80372,H21,5
8056,53316,S24,3
8057,76807,A36,1
8058,23484,K33,2
8059,79169,M33,5
8060,52045,A1,1
8061,65199,X18,5
8062,54452,E15,1
8063,57778,A47,3
8064,20292,D30,1
8065,87944,T12,2
8066,73296,E12,3
8067,78740,E4,2
8068,99810,K3,5
8069,18970,D37,2
8070,95611,N41,5
8071,47725,A1,2
8072,15676,W36,4
8073,27703,C36,5
8074,85596,Y28,3
8075,68252,N11,1
8076,42488,F48,3
8077,62725,X18,2
8078,8065,L38,5
8079,66196,G7,2
8080,14156,R23,4
8081,44113,M2,5
8082,21787,K34,1
8083,82156,R7,4
8084,58751,Y16,5
8085,80147,Z37,1
8086,93090,R5,5
8087,19183,J44,4
8088,13220,X15,2
8089,4397,K30,1
8090,62013,H38,3
8091,85020,X11,5
8092,96521,W14,1
8093,62325,R36,3
8094,70871,E9,5
8095,26654,X31,2
8096,68242,B9,3
8097,52225,N40,1
8098,37840,C34,5
8099,39073,N25,5
8100,49647,B49,2
8101,48324,N29,5
8102,42941,H17,1
