CrewID,PilotID,HostessID,Hostess2ID,AssistantID
3455,2537,1241,8796,452
3456,1075,7497,4862,1371
3457,4935,1157,6401,9797
3458,7609,4563,8864,8693
3459,7719,9253,9168,3070
3460,9601,4490,310,9632
3461,6345,9089,6059,9857
3462,5923,6476,43,3282
3463,9340,9922,474,1626
3464,3192,8297,6681,4939
3465,9195,7229,7845,1298
3466,9693,4751,1394,3574
3467,5780,1950,6482,914
3468,5155,8017,8906,7781
3469,7227,4957,5779,3600
3470,2428,6790,5073,1428
3471,4358,7841,51,4630
3472,7629,2460,7628,8969
3473,6362,8491,7951,6419
3474,9267,7144,2719,3524
3475,1636,4673,8711,8632
3476,5811,4808,9492,9912
3477,1287,5272,1751,8112
3478,2778,7280,2004,6000
3479,1357,7333,8469,1509
3480,3220,6597,7987,5733
3481,5499,7913,5174,9873
3482,4016,2131,8136,271
3483,4903,1591,612,3671
3484,2376,9803,4619,7392
3485,8495,4158,6121,7950
3486,6720,7444,872,6065
3487,2243,1360,9843,6805
3488,47,7100,8901,9756
3489,3148,3644,9864,5131
3490,6540,7250,9669,3867
3491,3913,9164,23,9800
3492,4165,9468,1308,76
3493,7519,9897,9668,2486
3494,3962,1498,1762,8751
3495,1255,8933,3398,6339
3496,10,9298,8950,153
3497,2346,5756,5942,925
3498,3575,4828,1556,3938
3499,2322,5104,6875,9867
3500,3035,2314,9961,3182
3501,6821,7498,7244,3678
3502,7925,9584,7622,5162
3503,7314,1723,6769,8380
3504,1991,5204,8344,2961
3505,4327,5154,7011,5680
3506,860,9071,9925,7340
3507,9655,5779,1622,2274
3508,6365,4355,6552,151
3509,6373,2787,763,6951
3510,5996,4748,8056,5888
3511,9496,1990,8347,7005
3512,4985,3080,8917,420
3513,7033,7605,981,8102
3514,8871,5297,2038,21
3515,326,7362,4853,6632
3516,8228,7670,2554,2069
3517,701,9138,7827,7418
3518,9369,8483,8096,6923
3519,4668,1653,647,3727
3520,3146,3297,5835,7064
3521,1425,4524,4315,8980
3522,8115,5424,6476,3315
3523,9375,6534,2108,4322
3524,6524,5527,8305,6513
3525,1365,4608,9413,207
3526,509,4096,463,1172
3527,4417,9425,830,5443
3528,3908,1597,878,5927
3529,4162,7288,3973,2681
3530,1467,4390,4498,8205
3531,2689,6786,5205,1954
3532,4025,830,2398,3380
3533,4377,3117,646,196
3534,2695,5078,2552,4443
3535,4446,7667,529,3168
3536,3050,4954,6431,3052
3537,5176,8049,3059,42
3538,1297,130,4591,2601
3539,7836,1605,211,2024
3540,3778,6536,1505,3150
3541,9753,8501,1594,1952
3542,59,9391,5413,9157
3543,7319,8543,2293,2740
3544,6280,3008,3552,1202
3545,3624,3415,5077,8197
3546,2944,6122,8587,5644
3547,4314,4476,1220,9923
3548,5730,2511,1835,6284
3549,2495,294,2203,6350
3550,3812,8971,269,2066
3551,7394,9058,6981,7914
3552,5972,9436,8928,4581
3553,6975,8072,7628,2343
3554,187,2863,4445,1133
3555,2145,206,3988,6227
3556,764,8297,4844,9393
3557,2756,4954,923,7415
3558,9199,3542,5830,3464
3559,8047,1273,162,5459
3560,4344,5332,7889,8517
3561,8670,5408,4173,3120
3562,6385,3664,3102,7524
3563,7023,8536,8334,3766
3564,7936,5383,6377,1676
3565,2017,9477,4626,5708
3566,2957,3026,969,183
3567,2589,4775,5816,4030
3568,9863,301,855,4851
3569,1121,9830,8309,7265
3570,8843,7040,3757,9646
3571,2923,3431,7399,6051
3572,5076,8545,5228,1235
3573,8492,7458,5517,171
3574,9148,6067,8999,2268
3575,2003,2225,9189,7921
3576,6671,6243,3455,9733
3577,7134,6854,6978,4153
3578,7785,8752,1975,5211
3579,9182,7922,2904,675
3580,2625,6756,9211,8473
3581,3042,388,3801,5829
3582,7577,7919,5939,3424
3583,6023,6017,1772,8132
3584,7550,7619,1962,9814
3585,3139,6413,4424,2233
3586,1323,9562,5914,5735
3587,2988,5469,8574,1789
3588,1907,5563,8972,7451
3589,8270,9605,6383,4967
3590,4718,4563,68,5102
3591,9357,5257,461,5131
3592,7169,7213,7152,5781
3593,1271,7352,5959,1729
3594,5514,8226,2997,3764
3595,4120,9675,1317,6682
3596,7600,3462,8991,8005
3597,7532,474,2808,631
3598,7747,5345,2700,4124
3599,6723,969,7916,7520
3600,1510,141,3077,8038
3601,7429,3675,7806,1215
3602,5405,1003,5359,4576
3603,5189,9522,1155,5578
3604,3205,7084,9046,7901
3605,4807,69,5390,9756
3606,1129,1663,3626,4420
3607,6663,6127,4251,8002
3608,2519,1407,1507,1433
3609,2957,703,5779,8832
3610,4757,6609,5779,1913
3611,7105,6962,2317,340
3612,3044,79,1033,6340
3613,8596,3507,6413,8355
3614,2857,8782,4240,5508
3615,7743,4567,9415,8112
3616,8178,5047,2707,6914
3617,9648,1840,5540,893
3618,1492,8647,8433,4322
3619,7131,8071,6259,3532
3620,2769,9108,7425,8445
3621,1941,7744,1198,4578
3622,7936,7458,7845,8117
3623,6151,9277,9233,3869
3624,5303,918,8799,979
3625,6734,1194,3397,4911
3626,8997,1686,9689,1834
3627,8294,1317,2294,145
3628,4928,9930,1763,2647
3629,6226,9039,156,1327
3630,8192,8574,800,6258
3631,3729,5177,6508,7772
3632,6900,6168,6838,8306
3633,9877,8391,9758,1632
3634,1641,9772,8072,3063
3635,700,9257,3390,6423
3636,9139,4659,1989,9121
3637,9099,3401,6572,4076
3638,890,1292,4347,5541
3639,6898,3773,9524,4539
3640,9387,4659,6209,1644
3641,1459,9948,5332,4719
3642,1446,3458,5081,1151
3643,3167,4452,3934,5857
3644,2856,8428,3949,919
3645,1728,4955,7305,2356
3646,9482,1393,5129,1058
3647,460,9391,8533,5066
3648,5309,237,1822,2902
3649,5837,6585,3881,7848
3650,5631,1587,8805,5822
3651,5261,1470,1008,5792
3652,602,3821,1660,8044
3653,2259,182,7460,271
3654,3205,3924,5530,1110
3655,4225,102,4647,9005
3656,7729,3840,7693,1042
3657,6993,4414,6165,7940
3658,6089,715,4008,4733
3659,2359,2108,4326,6353
3660,2524,1648,8428,7909
3661,1502,2194,2584,8411
3662,7661,4703,2331,8406
3663,1858,5618,6351,3764
3664,6208,7259,6302,6000
3665,115,825,3242,4712
3666,3109,4821,648,637
3667,3383,6729,4661,4257
3668,5477,7365,8466,5663
3669,4826,7793,1171,3367
3670,128,2482,7831,8614
3671,5782,8168,1762,3261
3672,7946,1455,8950,1048
3673,3452,1848,7989,6389
3674,6488,7832,9968,9587
3675,8359,5636,1293,6971
3676,2473,4158,7730,9355
3677,1680,1316,3924,8467
3678,1128,2331,3368,9852
3679,9858,8867,6243,3739
3680,9812,693,8723,392
3681,3953,5316,7816,8688
3682,7886,8323,6496,5422
3683,2642,6183,4003,9963
3684,6485,2397,1170,9991
3685,2155,4221,1806,1006
3686,2079,5501,6536,6670
3687,6412,603,8182,5121
3688,6298,4186,9201,1917
3689,5214,706,1546,613
3690,8330,6681,9191,3680
3691,913,9358,8039,4769
3692,1125,7951,3351,1549
3693,7429,8480,5196,7132
3694,5620,1431,8029,651
3695,7906,2014,239,9574
3696,2176,853,2072,8506
3697,8252,2999,3153,3130
3698,454,8730,5342,274
3699,9718,5042,1523,183
3700,511,1171,235,5700
3701,8702,9050,5551,7520
3702,8114,1350,1348,3345
3703,8420,3107,4974,9534
3704,779,6204,3309,5414
3705,5788,7839,1716,4719
3706,1798,8504,2482,3708
3707,4358,6484,7627,317
3708,3338,839,4339,4941
3709,7481,8739,5460,9950
3710,1143,1587,3501,7377
3711,7518,5678,5049,4553
3712,5778,6611,479,9538
3713,6878,6107,7450,684
3714,9890,2558,3995,6359
3715,8851,5247,7100,9872
3716,2934,1159,1358,6384
3717,8300,2928,2317,1865
3718,6425,4084,1804,9631
3719,2271,5469,2380,1726
3720,1792,592,9337,1778
3721,8899,7582,8493,9448
3722,894,6413,5639,1404
3723,7907,93,8782,7844
3724,6613,1687,6265,1794
3725,3362,8729,6264,8488
3726,3809,6595,5137,5834
3727,8839,6187,2165,6537
3728,6142,3503,1391,3615
3729,3738,7765,8538,565
3730,6829,8950,8711,3617
3731,9612,4103,5715,4259
3732,6624,86,9831,7392
3733,6922,5423,6677,153
3734,412,1799,839,2811
3735,6235,8933,3077,3268
3736,5664,3961,3924,5617
3737,1472,9635,428,7752
3738,2160,8184,6106,6295
3739,6849,9830,3376,3786
3740,3828,2191,961,3308
3741,4441,7528,2720,8338
3742,7108,8867,7767,1207
3743,6663,8724,861,6872
3744,8703,8147,8155,6738
3745,2739,3691,7119,2766
3746,3562,7758,7194,2710
3747,5455,9533,6067,971
3748,9682,6853,8830,7868
3749,7357,8373,7501,2258
3750,9564,2166,2087,2825
3751,7849,6129,620,9615
3752,9048,3300,4488,3292
3753,6860,7666,5241,3797
3754,7474,5087,677,4434
3755,8995,4608,2048,6952
3756,2699,5846,74,7439
3757,5017,3940,4484,9242
3758,4159,300,2397,4578
3759,1813,7118,2779,116
3760,5023,4535,1259,5118
3761,6189,5540,5240,7961
3762,5483,2368,7125,7884
3763,7275,9412,6845,7822
3764,1255,1423,9033,8694
3765,6142,4647,8974,4625
3766,8270,6428,2332,6551
3767,3051,8609,2470,6179
3768,574,7965,7926,194
3769,5542,4678,6861,9642
3770,5557,9283,6669,1644
3771,7335,6470,9431,732
3772,742,1474,1755,888
3773,2217,2478,4405,5607
3774,3634,3705,1423,253
3775,3892,8799,7303,1518
3776,8790,6811,9708,5644
3777,5990,9593,9625,6674
3778,9313,8962,4555,1205
3779,6169,1440,1165,7954
3780,562,3973,8761,3265
3781,7358,9296,1324,9691
3782,9441,5215,2050,3744
3783,4793,8336,1822,5282
3784,9194,1261,1514,3865
3785,4426,4484,7183,5158
3786,6521,8029,1179,6458
3787,2964,2061,5769,4790
3788,6896,566,1622,9673
3789,5724,1012,1213,3565
3790,5101,1394,515,3049
3791,9238,3979,3942,2821
3792,4408,8053,9010,5829
3793,9825,2028,8972,9954
3794,3183,254,9210,2729
3795,6190,9843,9014,8678
3796,5727,3336,2962,3079
3797,3720,961,6404,1302
3798,3132,5889,5531,9534
3799,9329,6106,576,3120
3800,9099,4389,3397,3052
3801,9149,5433,3556,2969
3802,5641,4618,6547,7494
3803,3408,3300,8393,759
3804,4235,9253,5098,9776
3805,9707,2291,62,3969
3806,5499,2468,3690,4683
3807,4643,7244,2747,1802
3808,8839,8970,689,5513
3809,4920,6430,5281,4791
3810,9704,8733,7804,1615
3811,6405,1112,6920,573
3812,6768,9781,9681,3084
3813,7434,3248,3665,5576
3814,1342,2706,5240,7113
3815,581,1530,2777,2897
3816,2757,7259,5242,391
3817,6806,4888,3480,6952
3818,3112,5731,5047,7741
3819,8041,9167,6127,8594
3820,7784,1821,25,2807
3821,1265,1929,7170,3446
3822,6135,4096,3591,3817
3823,3725,8663,9934,7797
3824,8750,8316,3955,3141
3825,699,1130,4734,56
3826,5146,6162,9870,1913
3827,445,1761,4452,9972
3828,3734,7558,6943,2148
3829,3709,7119,2252,5450
3830,2201,2283,3554,9085
3831,3284,1866,3753,7921
3832,8697,3008,2254,925
3833,1209,8872,2717,5450
3834,1759,5231,3608,8861
3835,6970,1481,7512,7454
3836,5346,50,7221,4371
3837,2735,1634,3081,5822
3838,5606,4954,7321,38
3839,167,1079,8850,6196
3840,6330,7576,4414,6367
3841,5010,9378,1587,297
3842,1399,2751,6564,1478
3843,155,1689,6324,3006
3844,2773,3257,8187,7964
3845,9186,1621,3855,7117
3846,2281,1709,3774,1992
3847,9116,9785,5472,1281
3848,3643,232,3040,5682
3849,3197,6332,1354,7611
3850,9281,1201,2394,8937
3851,1951,2558,8771,3204
3852,7484,8310,5180,2575
3853,803,3037,9624,8686
3854,4506,9335,9531,4116
3855,5476,7639,5081,2840
3856,727,763,1597,4359
3857,5479,2194,1391,9098
3858,4679,9294,1241,9235
3859,2783,6214,2087,8764
3860,2576,5564,7379,3214
3861,245,1673,118,8911
3862,9791,2904,5650,6837
3863,7146,5553,4621,486
3864,71,3751,7530,4832
3865,8847,677,757,3972
3866,5750,9559,7123,4729
3867,9779,6446,7333,228
3868,5440,5191,9128,9887
3869,8312,9273,8134,3660
3870,3674,1595,1960,6803
3871,47,6915,9547,7625
3872,4362,3490,7287,4257
3873,5015,8267,2471,8004
3874,7706,4164,6100,4383
3875,1829,6297,4289,5336
3876,7560,8006,1112,6805
3877,5159,8819,2397,3715
3878,9895,758,9758,2890
3879,6604,4825,1338,3814
3880,4121,5177,4597,6775
3881,3932,4500,1754,2070
3882,3024,9003,4208,6918
3883,3782,5565,2656,3358
3884,2769,80,9439,8280
3885,5130,7310,6260,3982
3886,5873,2303,8269,6423
3887,9069,8639,1651,3750
3888,9885,8864,2139,9744
3889,6474,239,5196,9701
3890,6855,2048,9273,3804
3891,9514,2643,6270,415
3892,5435,9413,5769,306
3893,9890,4476,9840,8376
3894,2427,2265,4453,9804
3895,9628,5295,7736,7961
3896,8496,6032,4863,1894
3897,9200,7587,1919,584
3898,760,2377,1148,6562
3899,1114,3591,900,7062
3900,4671,5869,1008,3027
3901,4001,7930,5899,9212
3902,3549,8053,5379,4116
3903,6826,1671,37,2655
3904,7518,230,7168,6695
3905,9232,5948,1814,9326
3906,3445,4919,4486,5669
3907,7601,4521,6961,7440
3908,2615,823,9907,2583
3909,3983,725,5957,459
3910,8577,718,1104,8890
3911,8303,6259,6167,2134
3912,9511,5596,195,3952
3913,999,2927,3005,5910
3914,1519,8808,4295,2045
3915,8325,9378,8551,9061
3916,5156,7074,8834,6061
3917,4253,3484,9897,7113
3918,8282,7333,2032,1381
3919,2970,4888,6962,1363
3920,2780,3103,2139,7893
3921,9543,7063,296,8941
3922,9341,4033,2679,2675
3923,9206,818,9378,4926
3924,527,2468,1326,1448
3925,4529,8087,9695,424
3926,246,4394,618,9771
3927,2981,8187,1308,389
3928,5780,7937,5588,7610
3929,8350,1079,7962,5150
3930,5821,8110,1631,7004
3931,4179,7881,3030,3163
3932,4025,5953,5452,24
3933,6976,5298,3239,9620
3934,9788,2035,4060,9947
3935,4049,9436,9178,4630
3936,3800,571,3775,8600
3937,2369,8731,6713,2850
3938,7577,7666,3299,9563
3939,7777,1596,3954,8161
3940,8032,2893,2406,532
3941,7456,9785,2203,3833
3942,1413,427,1889,8349
3943,9940,5601,6214,4444
3944,9333,8412,2326,4137
3945,7778,1073,2308,1963
3946,7387,2916,8916,7606
3947,821,3110,7806,1555
3948,4114,8618,8985,8946
3949,1857,3922,1797,816
3950,344,4036,2265,4241
3951,1520,5413,375,4855
3952,8635,1772,1191,58
3953,5026,4843,3005,1768
3954,2477,1400,8711,8102
3955,1756,244,7109,1846
3956,5110,2496,2706,7648
3957,9880,7627,9625,2831
3958,8065,7331,4490,8693
3959,7615,646,9328,7980
3960,8215,9283,6784,1298
3961,5038,4864,5678,9806
3962,5399,197,402,5802
3963,8524,6745,3824,5414
3964,9839,4637,3423,5310
3965,2272,4486,7508,2836
3966,9385,5291,9952,3903
3967,2757,9268,6067,8887
3968,6293,31,911,7578
3969,1283,3690,3433,2347
3970,1863,9627,6032,2782
3971,1652,8139,7213,9866
3972,6010,8540,6157,3079
3973,5115,5618,1855,5022
3974,2736,7838,4681,1535
3975,539,7399,9296,1724
3976,2519,7833,9864,5538
3977,4780,7928,6791,1315
3978,949,7112,3031,1637
3979,4482,8606,916,888
3980,4399,8553,969,1571
3981,5483,3007,7756,6832
3982,3346,7383,3361,5713
3983,7594,6579,6597,2334
3984,1294,3773,7872,3164
3985,5747,5207,1699,3799
3986,7270,6726,88,7410
3987,8322,9222,5967,384
3988,6965,1348,8116,8633
3989,2434,5461,1700,1167
3990,6779,9209,3776,341
3991,9571,3927,1670,4991
3992,9549,9955,4611,4632
3993,7966,9292,8075,5396
3994,8526,1273,5166,1307
3995,9611,648,7839,4291
3996,2135,5097,255,3737
3997,1469,8293,15,6886
3998,6765,9778,6263,103
3999,7743,433,7793,2889
4000,2829,4301,7584,7643
4001,6456,4251,9474,6974
4002,83,1822,4010,525
4003,5913,5429,9307,6118
4004,4189,9659,2137,7114
4005,4880,6766,2742,1834
4006,3471,7497,9450,8154
4007,3042,8469,7622,8632
4008,1657,3269,336,1126
4009,6984,905,7262,5145
4010,9892,880,4618,9437
4011,2201,8874,7872,774
4012,5518,1148,6638,4411
4013,6298,6017,9820,7988
4014,7394,1455,7500,8339
4015,108,2265,9559,7699
4016,1113,1669,6125,7409
4017,9451,2283,6590,9445
4018,4707,3584,9013,621
4019,3575,3821,328,1180
4020,3428,7627,2191,193
4021,2603,9472,2283,9865
4022,1641,8246,1543,367
4023,9346,3279,1604,8859
4024,3887,944,8222,9537
4025,8897,2476,3401,8097
4026,695,5616,2048,3012
4027,3984,8408,3855,6882
4028,3891,4074,4445,7433
4029,1697,6059,4055,1318
4030,304,3398,1317,1243
4031,1054,6713,2531,9129
4032,6524,8031,592,1379
4033,2425,5964,8917,3447
4034,7115,4280,9844,1987
4035,2533,5790,592,2005
4036,8262,5298,7333,6008
4037,9385,1147,4360,9011
4038,7322,2280,4184,9484
4039,3923,583,5359,1945
4040,1971,5884,1326,2267
4041,7092,5851,1088,2400
4042,2551,1278,7352,1433
4043,2612,4513,2468,8209
4044,4104,9303,843,6407
4045,8571,4950,6404,1549
4046,1924,4681,1012,9525
4047,8041,4981,2707,7022
4048,4813,1861,4743,8025
4049,9540,4132,4734,3033
4050,3536,9696,4691,7476
4051,166,449,1660,3380
4052,5387,2958,4877,7398
4053,8535,7722,6536,2605
4054,4503,1218,7127,345
4055,2117,3118,7639,9879
4056,6806,5592,2280,4152
4057,3373,8199,4301,5938
4058,2185,4906,6787,29
4059,3312,2122,5503,89
4060,4226,2602,8512,739
4061,8033,1737,1762,5067
4062,3167,4897,2461,3748
4063,6823,7042,6616,2198
4064,2173,1388,3976,2278
4065,699,8727,4768,8887
4066,2224,4038,5699,8560
4067,7266,1402,5958,2273
4068,9839,8591,1753,9169
4069,4354,798,7913,9766
4070,6318,785,8830,5602
4071,6182,9697,5395,5409
4072,6225,6294,2798,6882
4073,2114,5127,9274,4733
4074,9652,3102,2724,2296
4075,9494,3348,4830,5826
4076,4004,1351,3806,1549
4077,1934,3159,9870,9072
4078,7081,8956,8561,655
4079,3779,7362,8831,4134
4080,316,4107,1416,2595
4081,8098,6909,9906,5338
4082,9732,2219,3612,8100
4083,6815,9013,7922,8339
4084,6502,5241,2071,9842
4085,7098,610,9559,8021
4086,2409,3300,7657,9678
4087,3220,7758,1663,4371
4088,3798,31,2707,4487
4089,5997,6341,731,2508
4090,7041,6846,3961,4248
4091,8581,3184,6709,3291
4092,5823,7386,8974,1154
4093,4522,6187,5960,6966
4094,4446,5438,855,7848
4095,1641,3344,9417,1356
4096,6400,8148,7841,3421
4097,7952,9584,6243,9177
4098,9570,2227,2283,5058
4099,6625,5980,7191,7516
4100,4776,3644,2137,704
4101,7027,7698,3442,308
4102,6975,4844,3480,5419
4103,6973,7450,8087,1166
4104,1093,3178,2968,9512
4105,1649,693,3666,7857
4106,8650,9783,983,7871
4107,9676,318,3902,4006
4108,9350,6176,3180,3214
4109,8596,3664,8491,483
4110,1117,1316,8950,4660
4111,3094,9593,6417,8200
4112,3673,8606,5960,437
4113,9299,7099,8229,9649
4114,2323,7744,843,1001
4115,6300,7657,560,7317
4116,5163,3437,4963,2178
4117,1285,8561,5355,1954
4118,1942,5710,1702,5644
4119,9971,5510,5083,9561
4120,8251,2805,8784,9951
4121,2249,7926,2138,3632
4122,4429,972,5650,6335
4123,6749,8110,6269,2825
4124,5163,9952,6934,4767
4125,3510,874,4038,8946
4126,5223,7877,3826,1449
4127,9152,6627,7716,3193
4128,4559,7930,6486,2248
4129,3305,6020,290,9130
4130,7945,1043,1351,638
4131,9462,1754,4041,1811
4132,7105,1366,3097,4229
4133,9399,3311,6500,1001
4134,6826,616,736,3765
4135,8095,6436,8193,1578
4136,2288,5168,8770,6568
4137,5232,2641,1670,8517
4138,570,6595,5555,4712
4139,2282,8543,2103,2267
4140,8165,3357,7351,7202
4141,6226,8825,5572,3804
4142,6636,43,6858,7106
4143,3587,1440,3757,8925
4144,6871,8480,718,9109
4145,7298,6564,5199,5561
4146,2937,9058,5370,2263
4147,4317,2908,471,819
4148,1915,1709,7373,8360
4149,9504,1350,7763,1722
4150,4706,5998,4744,4336
4151,456,5657,1293,6966
4152,3587,7559,3552,9539
4153,2096,9223,4809,787
4154,8449,4913,8013,231
4155,8273,4118,1020,2178
4156,7548,9013,5019,9086
4157,1161,315,2231,5910
4158,7527,7363,9739,1327
4159,5574,6475,4372,3126
4160,7590,6406,2898,3410
4161,4910,7084,7444,9958
4162,4386,3654,2035,953
4163,8204,8951,2222,4770
4164,7251,5699,3376,5162
4165,2973,4020,3580,3027
4166,1146,6586,1639,7188
4167,6044,4518,5257,1485
4168,5024,3637,7845,726
4169,7337,2997,3170,8945
4170,2023,3384,1134,6750
4171,9432,3967,5472,939
4172,1849,6666,411,2600
4173,6821,3815,2688,9129
4174,3048,3780,6133,9632
4175,9671,3626,463,1730
4176,5985,9869,1693,9327
4177,7891,5971,7573,7043
4178,7115,3763,3801,6513
4179,7411,7694,6498,4994
4180,5201,6401,70,5054
4181,5138,1622,612,8261
4182,3481,9409,290,2153
4183,1313,3703,7816,1528
4184,5057,436,2470,4294
4185,7236,8096,3537,5506
4186,6840,6605,7135,5463
4187,527,5269,2966,3256
4188,2712,5657,1293,325
4189,1367,9657,8129,6867
4190,780,6244,1475,4080
4191,2099,944,2492,7557
4192,9182,3040,3491,8510
4193,2763,4414,8585,422
4194,8443,8189,7152,1600
4195,7509,1402,4848,3283
4196,1513,3080,7627,2840
4197,1712,8493,3527,2337
4198,735,3810,9637,2815
4199,995,5408,8017,392
4200,4148,6888,2360,6518
4201,4579,5269,86,808
4202,1322,2832,6746,5211
4203,6822,6875,9058,2423
4204,9811,7543,7962,3600
4205,7033,1943,8882,5807
4206,8440,3900,5098,7050
4207,5038,7687,1198,4633
4208,810,7666,4071,2607
4209,9304,3336,8276,9909
4210,5642,9897,6961,2790
4211,4688,4440,4403,5671
4212,7208,4698,7080,1401
4213,3494,9559,2671,3647
4214,9878,9071,6495,8299
4215,5838,3195,4220,3444
4216,3950,5475,3313,9631
4217,7306,3948,4492,9802
4218,7638,1786,3294,5145
4219,3023,6049,6413,9873
4220,5489,7352,5616,126
4221,6451,1745,2235,2105
4222,4949,1651,5395,7403
4223,6420,1753,3927,4436
4224,3183,4485,7997,5414
4225,6887,6767,6168,8911
4226,2276,5908,9593,2556
4227,8118,3200,9688,8694
4228,3205,7302,334,5450
4229,752,9881,235,2059
4230,1349,9361,608,9486
4231,8992,2141,3889,9926
4232,4793,7226,285,4110
4233,8525,2940,7790,4925
4234,4141,6866,4023,3466
4235,6859,6477,8323,1236
4236,3323,1408,9210,9808
4237,3485,646,8059,5804
4238,4602,9749,7477,1885
4239,5119,4724,3787,5911
4240,4456,4220,3832,1883
4241,4503,877,3637,1234
4242,7577,3810,4861,2497
4243,8318,2336,3498,8943
4244,7159,7460,5589,75
4245,8737,9897,9522,926
4246,6563,4574,1576,3500
4247,2887,6017,2039,3241
4248,6007,4545,4682,9390
4249,8866,5429,7828,4733
4250,1617,8397,7222,7721
4251,8156,6165,947,5369
4252,2545,5491,2652,8590
4253,1206,3878,4038,9129
4254,4776,7261,5764,3631
4255,2988,8123,2992,2890
4256,9650,4661,2573,9245
4257,1089,4883,9566,3198
4258,7710,1806,9307,1676
4259,445,6121,6066,1227
4260,973,7928,4467,3500
4261,7161,1516,8071,3678
4262,9901,4784,1437,421
4263,6614,9440,6059,8570
4264,5050,750,6901,3473
4265,3290,279,9057,7983
4266,2887,8711,7566,1578
4267,7192,2355,4326,6996
4268,2430,1543,1511,6764
4269,7141,7686,1441,5344
4270,8363,7652,9271,4068
4271,1849,1824,5081,4509
4272,2493,1348,5799,730
4273,1,3257,6157,4195
4274,2451,7152,9343,6551
4275,597,3926,3216,684
4276,6502,7672,7713,9169
4277,6480,9898,5993,1796
4278,6072,7302,9430,6292
4279,6053,5777,943,3701
4280,9460,918,9856,4552
4281,2770,514,3622,233
4282,4667,7853,5494,8550
4283,748,8284,7100,1339
4284,3445,3021,497,1347
4285,6316,3801,2873,5605
4286,4362,4231,9345,321
4287,39,825,8258,986
4288,4207,5296,9981,2655
4289,5017,4883,3398,7685
4290,962,3756,5993,1462
4291,2994,7919,9058,9879
4292,1657,9271,6036,3876
4293,7031,5397,2688,2831
4294,4345,4394,9335,2708
4295,4437,3326,1223,897
4296,6246,9478,3242,4337
4297,1606,5257,2312,6075
4298,138,6816,8767,1382
4299,6437,535,4164,9098
4300,4529,4513,1631,8109
4301,4256,5900,4551,3310
4302,8131,1050,432,21
4303,7996,1826,818,3521
4304,4323,6104,2332,1355
4305,6935,1975,9559,5165
4306,5912,3603,4014,5090
4307,5430,9178,3857,9539
4308,9718,4015,8111,4373
4309,2270,3563,7274,2868
4310,6088,4585,5555,532
4311,6894,6147,718,9140
4312,8366,1821,4980,6785
4313,6960,1775,259,5978
4314,506,3475,9694,168
4315,8642,8835,6107,2073
4316,3564,8727,5272,9555
4317,5574,8970,4589,8254
4318,2560,7789,2317,9852
4319,2739,2398,9934,6418
4320,3729,5944,7470,7453
4321,3383,9391,6586,4622
4322,7256,946,2573,4373
4323,1140,7127,7044,4330
4324,339,6642,7229,9984
4325,1793,8795,3007,2561
4326,9441,3758,5092,5729
4327,7818,4471,86,8751
4328,9527,1049,7955,9834
4329,9728,3693,842,392
