year,type,manufacturer,model,engines,seats,engine,aircraftId
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1185
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1186
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1187
1986.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1188
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1189
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1190
1968.0,Fixed wing single engine,PIPER,PA-28-180,1,4,Reciprocating,1191
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1192
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1193
1986.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1194
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1195
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1196
2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2,55,Turbo-fan,1197
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1198
1989.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1199
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1200
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1201
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1202
1995.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1203
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1204
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1205
1989.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1206
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1207
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1208
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1209
2002.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1210
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1211
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1212
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1213
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1214
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1215
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1216
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1217
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1218
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1219
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1220
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1221
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1222
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1223
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1224
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1225
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1226
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1227
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1228
1996.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1229
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1230
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1231
1997.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1232
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1233
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1234
1997.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1235
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1236
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1237
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-83(MD-83),2,172,Turbo-fan,1238
1997.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1239
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1240
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1241
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1242
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1243
1997.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1244
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1245
1997.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1246
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1247
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1248
2013.0,Fixed wing multi engine,BOEING,737-990ER,2,222,Turbo-fan,1249
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1250
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1251
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1252
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1253
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1254
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1255
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1256
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1257
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1258
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1259
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1260
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1261
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1262
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1263
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1264
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1265
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1266
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1267
2003.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1268
1990.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1269
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1270
1998.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1271
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1272
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1273
1991.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1274
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1275
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1276
1991.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1277
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1278
2009.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,1279
1987.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1280
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1281
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1282
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1283
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1284
1991.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1285
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1286
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1287
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1288
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1289
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1290
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1291
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1292
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1293
2012.0,Fixed wing multi engine,BOEING,787-8,2,260,Turbo-fan,1294
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1295
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1296
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1297
1991.0,Fixed wing multi engine,BOEING,737-4B7,2,149,Turbo-fan,1298
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1299
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1300
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1301
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1302
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1303
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1304
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1305
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1306
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1307
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1308
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1309
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1310
,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1311
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1312
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1313
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1314
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1315
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1316
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1317
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1318
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1319
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1320
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1321
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1322
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1323
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1324
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1325
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1326
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1327
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1328
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1329
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1330
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1331
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1332
2008.0,Fixed wing multi engine,BOEING,737-924ER,2,191,Turbo-fan,1333
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1334
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1335
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1336
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1337
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1338
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1339
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1340
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1341
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1342
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1343
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1344
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1345
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1346
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1347
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1348
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1349
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1350
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1351
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1352
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1353
1998.0,Fixed wing multi engine,BOEING,757-224,2,178,Turbo-jet,1354
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1355
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1356
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1357
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1358
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1359
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1360
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1361
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1362
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1363
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1364
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1365
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1366
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1367
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1368
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1369
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1370
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1371
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1372
2002.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1373
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1374
1988.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1375
2002.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1376
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1377
2001.0,Fixed wing multi engine,EMBRAER,EMB-145LR,2,55,Turbo-fan,1378
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1379
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1380
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1381
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1382
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1383
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1384
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1385
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1386
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1387
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1388
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1389
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1390
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1391
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1392
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1393
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1394
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1395
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1396
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1397
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1398
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1399
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1400
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1401
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1402
2004.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1403
2002.0,Fixed wing multi engine,AIRBUS,A320-232,2,200,Turbo-fan,1404
2005.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1405
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1406
2005.0,Fixed wing multi engine,BOEING,737-7H4,2,140,Turbo-fan,1407
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1408
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1409
1985.0,Fixed wing multi engine,BOEING,757-251,2,178,Turbo-jet,1410
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1411
1989.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1412
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1413
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1414
1989.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1415
1985.0,Fixed wing multi engine,BOEING,757-251,2,178,Turbo-jet,1416
1999.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1417
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1418
1989.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1419
1989.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1420
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1421
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1422
1990.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1423
1989.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1424
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1425
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1426
2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1427
2008.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,1428
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1429
1985.0,Fixed wing multi engine,BOEING,757-251,2,178,Turbo-jet,1430
1975.0,Rotorcraft,BELL,206B,1,5,Turbo-shaft,1431
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1432
2008.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,1433
2007.0,Fixed wing single engine,CIRRUS DESIGN CORP,SR22,1,4,Reciprocating,1434
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1435
1990.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1436
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1437
2009.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,1438
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1439
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1440
1990.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1441
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1442
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1443
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1444
1990.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1445
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1446
2009.0,Fixed wing multi engine,AIRBUS,A321-231,2,379,Turbo-fan,1447
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1448
1991.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1449
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1450
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1451
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1452
1991.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1453
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1454
1990.0,Fixed wing multi engine,MCDONNELL DOUGLAS,DC-9-82(MD-82),2,172,Turbo-fan,1455
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1456
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1457
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1458
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1459
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1460
1991.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1461
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1462
2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1463
1991.0,Fixed wing multi engine,BOEING,737-5H4,2,149,Turbo-jet,1464
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1465
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1466
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1467
2006.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1468
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1469
,Fixed wing single engine,HURLEY JAMES LARRY,FALCON-XP,1,2,Reciprocating,1470
2008.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1471
2000.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1472
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1473
2009.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1474
2006.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1475
1990.0,Fixed wing multi engine,BOEING,757-222,2,178,Turbo-jet,1476
1979.0,Fixed wing multi engine,CESSNA,550,2,8,Turbo-fan,1477
2009.0,Fixed wing multi engine,BOEING,737-890,2,149,Turbo-fan,1478
2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,Turbo-fan,1479
2006.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2C10,2,80,Turbo-fan,1480
1983.0,Fixed wing single engine,CESSNA,A185F,1,6,Reciprocating,1481
